"Datetime",6.300
3.1806,1.3181E+002
3.1840,1.3181E+002
3.1875,1.3181E+002
3.1910,1.3181E+002
3.1944,1.3181E+002
3.1979,1.3181E+002
3.2014,1.3181E+002
3.2049,1.3181E+002
3.2083,1.3181E+002
3.2118,1.3195E+002
3.2153,1.3209E+002
3.2188,1.3223E+002
3.2222,1.3237E+002
3.2257,1.3251E+002
3.2292,1.3266E+002
3.2326,1.3280E+002
3.2361,1.3294E+002
3.2396,1.3308E+002
3.2431,1.3322E+002
3.2465,1.3336E+002
3.2500,1.3350E+002
3.2535,1.3350E+002
3.2569,1.3350E+002
3.2604,1.3350E+002
3.2639,1.3350E+002
3.2674,1.3350E+002
3.2708,1.3350E+002
3.2743,1.3350E+002
3.2778,1.3350E+002
3.2812,1.3350E+002
3.2847,1.3350E+002
3.2882,1.3350E+002
3.2917,1.3350E+002
3.2951,1.3350E+002
3.2986,1.3350E+002
3.3021,1.3350E+002
3.3056,1.3350E+002
3.3090,1.3350E+002
3.3125,1.3350E+002
3.3160,1.3350E+002
3.3194,1.3350E+002
3.3229,1.3350E+002
3.3264,1.3350E+002
3.3299,1.3350E+002
3.3333,1.3350E+002
3.3368,1.3358E+002
3.3403,1.3367E+002
3.3438,1.3375E+002
3.3472,1.3383E+002
3.3507,1.3392E+002
3.3542,1.3400E+002
3.3576,1.3408E+002
3.3611,1.3417E+002
3.3646,1.3425E+002
3.3681,1.3433E+002
3.3715,1.3442E+002
3.3750,1.3450E+002
3.3785,1.3450E+002
3.3819,1.3450E+002
3.3854,1.3450E+002
3.3889,1.3450E+002
3.3924,1.3450E+002
3.3958,1.3450E+002
3.3993,1.3450E+002
3.4028,1.3450E+002
3.4062,1.3450E+002
3.4097,1.3450E+002
3.4132,1.3450E+002
3.4167,1.3450E+002
3.4201,1.3450E+002
3.4236,1.3450E+002
3.4271,1.3450E+002
3.4306,1.3450E+002
3.4340,1.3450E+002
3.4375,1.3450E+002
3.4410,1.3450E+002
3.4444,1.3450E+002
3.4479,1.3450E+002
3.4514,1.3450E+002
3.4549,1.3450E+002
3.4583,1.3450E+002
3.4618,1.3496E+002
3.4653,1.3542E+002
3.4688,1.3588E+002
3.4722,1.3633E+002
3.4757,1.3679E+002
3.4792,1.3725E+002
3.4826,1.3771E+002
3.4861,1.3817E+002
3.4896,1.3863E+002
3.4931,1.3908E+002
3.4965,1.3954E+002
3.5000,1.4000E+002
3.5035,1.4000E+002
3.5069,1.4000E+002
3.5104,1.4000E+002
3.5139,1.4000E+002
3.5174,1.4000E+002
3.5208,1.4000E+002
3.5243,1.4000E+002
3.5278,1.4000E+002
3.5312,1.4000E+002
3.5347,1.4000E+002
3.5382,1.4000E+002
3.5417,1.4000E+002
3.5451,1.4000E+002
3.5486,1.4000E+002
3.5521,1.4000E+002
3.5556,1.4000E+002
3.5590,1.4000E+002
3.5625,1.4000E+002
3.5660,1.4000E+002
3.5694,1.4000E+002
3.5729,1.4000E+002
3.5764,1.4000E+002
3.5799,1.4000E+002
3.5833,1.4000E+002
3.5868,1.4133E+002
3.5903,1.4267E+002
3.5938,1.4400E+002
3.5972,1.4533E+002
3.6007,1.4667E+002
3.6042,1.4800E+002
3.6076,1.4933E+002
3.6111,1.5067E+002
