site_id,datetime,depth,variable,observation
ALEX,2020-04-15T00:00:00Z,0.5,temperature,17.791666666666668
ALEX,2020-04-16T00:00:00Z,NA,depth,5.7964166666666666
ALEX,2020-04-16T00:00:00Z,0.5,salt,0.5537397985133278
ALEX,2020-04-16T00:00:00Z,0.5,temperature,17.666666666666668
ALEX,2020-04-17T00:00:00Z,NA,depth,5.793416666666666
ALEX,2020-04-17T00:00:00Z,0.5,salt,0.5564592355776413
ALEX,2020-04-17T00:00:00Z,0.5,temperature,17.216666666666665
ALEX,2020-04-18T00:00:00Z,NA,depth,5.7964166666666666
ALEX,2020-04-18T00:00:00Z,0.5,salt,0.5435321599988984
ALEX,2020-04-18T00:00:00Z,0.5,temperature,17.366666666666667
ALEX,2020-04-19T00:00:00Z,NA,depth,5.798333333333333
ALEX,2020-04-19T00:00:00Z,0.5,salt,0.5470214698385061
ALEX,2020-04-19T00:00:00Z,0.5,temperature,17.2
ALEX,2020-04-20T00:00:00Z,NA,depth,5.813666666666666
ALEX,2020-04-20T00:00:00Z,0.5,salt,0.5586285328214902
ALEX,2020-04-20T00:00:00Z,0.5,temperature,17.1
ALEX,2020-04-21T00:00:00Z,NA,depth,5.784666666666666
ALEX,2020-04-21T00:00:00Z,0.5,salt,0.5502849539363317
ALEX,2020-04-21T00:00:00Z,0.5,temperature,17.09166666666667
ALEX,2020-04-22T00:00:00Z,NA,depth,5.788083333333334
ALEX,2020-04-22T00:00:00Z,0.5,salt,0.5769897692991877
ALEX,2020-04-22T00:00:00Z,0.5,temperature,17.308333333333334
ALEX,2020-04-23T00:00:00Z,NA,depth,5.790916666666666
ALEX,2020-04-23T00:00:00Z,0.5,salt,0.5679051590063126
ALEX,2020-04-23T00:00:00Z,0.5,temperature,17.4
ALEX,2020-04-24T00:00:00Z,NA,depth,5.7915833333333335
ALEX,2020-04-24T00:00:00Z,0.5,salt,0.6285906362996558
ALEX,2020-04-24T00:00:00Z,0.5,temperature,17
ALEX,2020-04-25T00:00:00Z,NA,depth,5.7955
ALEX,2020-04-25T00:00:00Z,0.5,salt,0.5667210638082667
ALEX,2020-04-25T00:00:00Z,0.5,temperature,17
ALEX,2020-04-26T00:00:00Z,NA,depth,5.802416666666667
ALEX,2020-04-26T00:00:00Z,0.5,salt,0.58679399512464
ALEX,2020-04-26T00:00:00Z,0.5,temperature,17.658333333333335
ALEX,2020-04-27T00:00:00Z,NA,depth,5.805583333333333
ALEX,2020-04-27T00:00:00Z,0.5,salt,0.5929797261899111
ALEX,2020-04-27T00:00:00Z,0.5,temperature,17.5
ALEX,2020-04-28T00:00:00Z,NA,depth,5.822666666666667
ALEX,2020-04-28T00:00:00Z,0.5,salt,0.5692232101720354
ALEX,2020-04-28T00:00:00Z,0.5,temperature,17.4
ALEX,2020-04-29T00:00:00Z,NA,depth,5.815166666666666
ALEX,2020-04-29T00:00:00Z,0.5,salt,0.5455033890679803
ALEX,2020-04-29T00:00:00Z,0.5,temperature,16.583333333333336
ALEX,2020-04-30T00:00:00Z,NA,depth,5.82275
ALEX,2020-04-30T00:00:00Z,0.5,salt,0.5752592884536936
ALEX,2020-04-30T00:00:00Z,0.5,temperature,16.15
ALEX,2020-05-01T00:00:00Z,NA,depth,5.804083333333333
ALEX,2020-05-01T00:00:00Z,0.5,salt,0.5927163790238597
ALEX,2020-05-01T00:00:00Z,0.5,temperature,14.6
ALEX,2020-05-02T00:00:00Z,NA,depth,5.81825
ALEX,2020-05-02T00:00:00Z,0.5,salt,0.6091187020792552
ALEX,2020-05-02T00:00:00Z,0.5,temperature,14.1
ALEX,2020-05-03T00:00:00Z,NA,depth,5.85625
ALEX,2020-05-03T00:00:00Z,0.5,salt,0.6271172807798892
ALEX,2020-05-03T00:00:00Z,0.5,temperature,14.5
ALEX,2020-05-04T00:00:00Z,NA,depth,5.861166666666667
ALEX,2020-05-04T00:00:00Z,0.5,salt,0.5343661498079311
ALEX,2020-05-04T00:00:00Z,0.5,temperature,14.6
ALEX,2020-05-05T00:00:00Z,NA,depth,5.870833333333334
ALEX,2020-05-05T00:00:00Z,0.5,salt,0.5347645919246306
ALEX,2020-05-05T00:00:00Z,0.5,temperature,14.683333333333334
ALEX,2020-05-06T00:00:00Z,NA,depth,5.871833333333333
ALEX,2020-05-06T00:00:00Z,0.5,salt,0.5509102782725234
ALEX,2020-05-06T00:00:00Z,0.5,temperature,14.583333333333332
ALEX,2020-05-07T00:00:00Z,NA,depth,5.871083333333333
ALEX,2020-05-07T00:00:00Z,0.5,salt,0.6541051275818834
ALEX,2020-05-07T00:00:00Z,0.5,temperature,14.1
ALEX,2020-05-08T00:00:00Z,NA,depth,5.83875
ALEX,2020-05-08T00:00:00Z,0.5,salt,0.5852751806121919
ALEX,2020-05-08T00:00:00Z,0.5,temperature,14.3
ALEX,2020-05-09T00:00:00Z,NA,depth,5.8629999999999995
ALEX,2020-05-09T00:00:00Z,0.5,salt,0.6370236389300655
ALEX,2020-05-09T00:00:00Z,0.5,temperature,14.7
ALEX,2020-05-10T00:00:00Z,NA,depth,5.863583333333334
ALEX,2020-05-10T00:00:00Z,0.5,salt,0.5794134210875449
ALEX,2020-05-10T00:00:00Z,0.5,temperature,14.2
ALEX,2020-05-11T00:00:00Z,NA,depth,5.879
ALEX,2020-05-11T00:00:00Z,0.5,salt,0.6366169114425101
ALEX,2020-05-11T00:00:00Z,0.5,temperature,14.125
ALEX,2020-05-12T00:00:00Z,NA,depth,5.8814166666666665
ALEX,2020-05-12T00:00:00Z,0.5,salt,0.6599506890751531
ALEX,2020-05-12T00:00:00Z,0.5,temperature,14.2
ALEX,2020-05-13T00:00:00Z,NA,depth,5.874666666666666
ALEX,2020-05-13T00:00:00Z,0.5,salt,0.7221504337261462
ALEX,2020-05-13T00:00:00Z,0.5,temperature,14.783333333333333
ALEX,2020-05-14T00:00:00Z,NA,depth,5.882666666666666
ALEX,2020-05-14T00:00:00Z,0.5,salt,0.6851453759512147
ALEX,2020-05-14T00:00:00Z,0.5,temperature,14.608333333333333
ALEX,2020-05-15T00:00:00Z,NA,depth,5.882
ALEX,2020-05-15T00:00:00Z,0.5,salt,0.6589741611593556
